,y_true
653,5742.5908203125
654,5706.7001953125
655,5648.41357421875
656,5364.38525390625
657,5104.94921875
658,4637.5654296875
659,3705.409423828125
660,2628.524169921875
661,3680.421142578125
662,5335.4169921875
663,6343.1171875
664,6732.5751953125
665,6827.16162109375
666,6839.36962890625
667,6612.6884765625
668,6344.78271484375
669,6072.23291015625
670,6011.9443359375
671,6076.64697265625
672,6165.48974609375
673,5779.90625
674,5110.5546875
675,4223.22265625
676,2867.151123046875
677,4752.35302734375
678,6015.42626953125
679,6506.7861328125
680,6598.01220703125
681,6700.462890625
682,6698.546875
683,6508.33056640625
684,6246.91015625
685,6153.09765625
686,6386.0029296875
687,6574.60546875
688,6736.2861328125
689,6097.46142578125
690,4925.32568359375
691,3598.119873046875
692,4170.90234375
693,5615.58203125
694,6354.6455078125
695,6492.2998046875
696,6494.4072265625
697,6552.763671875
698,6521.8349609375
699,6288.76904296875
700,6019.7958984375
701,6241.53662109375
702,6703.13330078125
703,6920.220703125
704,7157.2802734375
705,6008.2587890625
706,4410.271484375
707,3622.7197265625
708,5149.28466796875
709,6124.81103515625
710,6476.8017578125
711,6436.626953125
712,6437.60693359375
713,6394.43505859375
714,6255.63525390625
715,5956.05126953125
716,5701.556640625
717,6232.52294921875
718,6663.2578125
719,6914.67529296875
720,6904.8505859375
721,5361.41064453125
722,3564.99658203125
723,4722.7353515625
724,5855.27978515625
725,6392.197265625
726,6353.6455078125
727,6319.76123046875
728,6294.6181640625
729,6124.37548828125
730,5974.39501953125
731,5630.529296875
732,5530.365234375
733,6134.2265625
734,6482.14208984375
735,6573.337890625
736,6030.51513671875
737,4185.9423828125
738,4174.33056640625
739,5608.8896484375
740,6303.63720703125
741,6497.291015625
742,6390.5419921875
743,6410.93896484375
744,6303.03564453125
745,6045.55908203125
746,5850.7705078125
747,5474.072265625
748,5373.54638671875
749,5850.6279296875
750,6004.54638671875
751,5725.5966796875
752,4742.88330078125
753,3703.04638671875
754,5236.94384765625
755,6250.20556640625
756,6544.24609375
757,6519.15869140625
758,6461.96337890625
759,6366.7822265625
760,6162.0390625
761,5938.544921875
762,5859.7001953125
763,5656.15625
764,5615.193359375
765,5810.63623046875
766,5414.88037109375
767,4626.79345703125
768,3289.130859375
769,4771.8046875
770,5960.8994140625
771,6585.18017578125
772,6573.2763671875
773,6547.52294921875
774,6451.39453125
775,6182.1953125
776,5910.25390625
777,5669.71337890625
778,5775.8828125
779,5736.98046875
780,5844.17822265625
781,5695.33984375
782,4807.85009765625
783,3537.17236328125
784,4226.8603515625
785,5607.71435546875
786,6364.7451171875
787,6608.44775390625
788,6524.4296875
789,6513.63916015625
790,6369.388671875
